Profit,Customers,Loan_Portfolio,Deposit_Portfolio,Operating_Expenses,GDP_Growth,Inflation,Interest_Rate,Stock_Index,Consumer_Confidence,Unemployment
1239894897.2012568,7949,155947,293341,23474,4.745355981574219,2.9180251850404986,5.811948307679715,2271.4308642760534,76.42997527737549,7.184253258646894
1162502204.225537,3433,338543,331652,49629,4.811551014938921,1.9506011734416961,8.728852868548335,2003.702406832417,78.72413479748408,4.709999233716058
1124936791.1221542,6311,178177,485503,26008,3.1045429510885403,1.7756582387690627,3.9329320835421133,2162.5612059314153,101.13390897961327,5.759827477262355
1612517033.8721223,6051,266454,208056,6633,4.643301435074415,0.2262459450944393,9.586380385702771,2349.522801169398,130.66858547635798,8.863336577948541
1184191543.328473,7420,159575,160169,17485,3.8042717225724783,1.0895435412600674,2.0969155160324524,2315.7211297704885,54.986457649417886,4.388383407857312
924211372.3387369,2184,423048,320269,48617,2.734298204875631,0.07588441143413449,1.164475627511556,2791.362919122886,110.34042122202459,9.38994505013319
1431081535.4541864,5555,257606,86059,8648,0.9015396771138906,2.9070855279101027,9.137218173203715,2680.560666138838,130.6778142506314,3.8384507313813208
-2109687704.1881783,4385,498322,153409,18140,2.2929897175692,0.5292661793895442,1.6178379953308502,2299.5563196148973,65.69172720372272,7.9961313212542455
-1759015916.8948746,7396,342822,460303,22921,2.804372316813088,4.3650969701485804,9.927002763527426,2457.7438171662134,51.50225419805663,7.044473874765907
1220061687.3355432,9666,126218,55704,19357,4.319807903675051,2.615715103485826,9.562571757811956,2095.559103958335,81.2713295141458,7.996795528966098
403121652.32373023,3558,113230,254456,8137,2.4066668826783246,3.4984495452935422,2.233188190326886,2898.146444820101,108.81437067295983,5.4987805794607585
-1677556371.588907,8849,295756,268200,5097,4.488373363389783,2.0542854592024824,5.838261631233093,2935.4248244485343,63.82831734047477,9.461128500431876
1176896281.5170684,3047,386199,161279,16407,3.3717448951173443,2.802899045005243,2.664282677204299,2979.8035353809382,92.61223709724855,7.059777619291819
1872135647.226926,3747,499589,208280,35575,0.6849953152683569,4.713295884833152,4.853396557271079,2868.5528307858376,105.23214973742779,4.30636643643405
252877391.8001534,1189,212552,168516,17722,4.974906846625465,0.4136701981183538,1.552826163338494,2173.9608876962257,109.88830947573172,7.1076405652171495
1435588352.421956,3734,384402,247096,17924,2.636163303769563,1.2696888596184808,3.0153212901693056,2046.1964832016288,77.4411721000375,4.294525977656249
360870933.12194365,4005,89986,483098,8750,1.9592914820453944,3.8999416345527216,4.269455167590095,2579.596727412674,90.00296359862914,4.349059134078994
1161642088.5050795,5658,205232,469139,32733,3.2955688223476325,0.49368603441332926,4.947827502214493,2912.6050268831104,127.83392290675587,5.196788092966943
1153460315.9331498,2899,397739,426188,13535,0.5444665699051954,0.37830551952055425,9.79746632388004,2177.351361659743,144.12146941206856,8.81944334055295
1322215957.9673736,8734,151358,282549,29487,3.1826932337667717,1.8077069937701928,8.27079081115583,2007.0429146241418,136.18803311182572,6.002382995151936
854870898.9044803,2267,377073,79165,35651,2.491180002496365,0.46083979236216155,7.636689498807516,2805.4960460322445,106.42835017334319,7.431206737841659
312332856.8970882,2528,123506,117203,9666,2.0333703499929157,2.9253922110310153,5.833371832677768,2076.795684286734,91.02928029439465,5.135741922195704
387151258.4363936,4556,84911,316258,21994,4.765100105894496,1.131376254082999,8.559979845439091,2413.7060319100306,83.29566143714183,4.108843518455052
1952517504.6007786,4890,399271,86321,6727,2.6126985836602663,4.478489815996862,4.0539055209014,2678.887337188785,62.4956566084018,9.637121285729851
378794807.2308804,9838,475037,385441,39622,1.0955873973496921,3.9175004042262835,7.380092014959844,2236.79758545618,60.6551247216113,6.828649976984501
1637712796.589316,6393,256111,408796,15800,2.294817396886493,3.4985260304973806,9.944055778403548,2083.9625634467266,118.83576249136577,9.471610708661746
-127150016.13995127,9792,425597,411448,42823,4.596937022863363,3.0847201369225097,3.8316601804167894,2770.021228455829,75.97944161711604,3.6273040175865203
1268591979.2021363,9433,134458,295014,48039,0.8804773566529733,4.317328651707316,7.066157813955706,2630.1750848870415,75.46616864324469,3.175153311303462
529481683.6794774,8513,62175,206498,23708,1.0697851934411844,1.1153103077137843,8.598833777371443,2988.4904844868047,149.81950544777857,8.846583256991229
1558193292.980331,3612,431379,67772,17819,0.06514783878541874,4.365544213821138,9.24226825015605,2344.308033319959,68.79259578737954,7.447337700938012
-1344200140.404072,8041,366915,415898,14369,0.0709502469788359,3.9474614921202615,7.461394218460916,2061.7623862901996,64.80597594888296,3.4926279940291307
-1116320209.376553,7235,439301,315856,14283,4.146958134792563,3.740804131938428,3.5524713107542265,2734.3500353352956,59.86852277599206,4.154877605308302
1111463420.905211,6486,171300,444583,35573,3.660613034214779,2.8062783903746205,3.9365393641205184,2521.733418853246,107.98053451667963,8.40531153220249
1109228109.1661167,8099,136925,288389,18171,1.7752052822597912,1.2312208048530005,1.1868222891156779,2213.203931389135,112.78638260021015,5.630948959967489
522773706.4301884,1775,294446,165142,35933,3.4915557861378637,2.1177395799594816,7.847973799043587,2781.7289890047596,86.5227926256882,7.364324052048727
1073652165.4214638,9226,116358,141736,10774,1.9760296315498511,3.967853272694008,1.3846564545575624,2203.755485849944,103.54133355114678,4.546816177088087
1912267311.746521,4152,460543,101924,11519,4.764483979989137,0.15889242178662222,8.781871191424711,2260.6616548329366,128.83995309449125,5.049839622199014
250932291.59980795,2585,97057,53726,15983,4.835263407130174,3.9102538463187915,2.0679455302708494,2092.528554366719,131.81041683217484,9.92570046898484
1573695141.5313387,4943,318294,401296,35932,1.963968879046717,1.2003537024378326,2.546888609223318,2399.4322790308543,145.79120757156483,3.9809366973977482
-1586675040.9770222,8555,316569,77723,35798,4.27110953170434,0.7215460036080151,5.2887382374901355,2418.929223937419,132.42679859228747,6.051651016292112
1241567578.2058399,4073,304726,439113,23133,3.8654452084873308,0.5785065909015108,7.6409237365186815,2514.5617903482985,106.48414367174266,8.755218745524257
663510708.0789084,2021,328176,284182,19939,1.5499996858589467,0.13625005975407556,2.2510198467916993,2708.9642671237775,67.9656965836846,3.9137857093268638
253204723.01680315,4843,52198,412638,5781,1.1601991445055297,2.6179324261072647,4.960639675598486,2906.1009286804256,59.97635577028424,5.3217100534746455
2107774607.5364237,8989,234466,190180,32624,2.291173251964169,1.0912993634686474,5.345661469690943,2137.7340988878086,55.45118899108592,6.920730298959906
-647196644.6132975,7873,463295,258786,11823,3.906744203072031,4.947158828898158,2.9105707750173218,2054.348098348657,116.65258317853838,5.84950521180082
1450488387.8957927,6675,217292,85643,23489,4.800838923643727,2.8721837793610288,2.0400253901256855,2018.5312335943333,130.75362553979932,5.67601813256254
563359151.5545855,1161,485090,212396,44961,3.8178953443328627,0.6894263467800521,8.527788306870756,2143.6213780688163,100.86839506840789,4.900077850576989
1032934122.485694,5297,194931,416040,34118,4.27603492509185,3.4438127040568265,5.52219084786489,2657.949485781626,55.47141748336399,6.693170622199401
985110986.3956835,1995,493676,264432,39881,3.0153215308525825,4.488717832548627,1.1294311238573767,2727.4770779964965,103.54705745913381,6.994981583388882
1833756464.724555,8629,212491,189999,21280,4.17703915421063,3.725897476848072,8.226831711781934,2786.505713528122,143.57492615245502,7.226316327210901
869295041.7751383,2016,431009,405824,27263,3.922104290017088,0.3821993051972383,9.827144248731264,2243.7082119043425,109.76131909324604,2.5629448632482346
-286487405.02839565,8869,451921,408690,18565,1.8849277096314005,4.4794209059632975,6.453335758728226,2305.89481326152,130.9427488462815,7.048273405696391
-678456255.7389609,7439,486096,465659,25354,2.7599515106036057,3.9696469292998238,5.533375483756637,2483.1346455654993,130.01526483917507,9.625897430249863
-1530271367.652911,8892,310910,129973,47951,4.023765609948474,0.7915195005280717,8.905742767404655,2063.1830968602267,143.21290997806528,6.327889884224669
576202338.380399,7863,73236,375593,30643,0.23028367094978186,0.2589294436640843,9.572651107161388,2611.1415232112463,127.02287656498733,7.7221366600739545
1230141053.4334452,8916,137955,159834,28648,4.04039641177915,2.7865528765715424,7.790832243122145,2983.7350336757577,124.77005140130896,6.453858462073742
-1754427468.300043,9529,266586,286386,46971,0.8894406202451172,0.7801790566998845,5.009076367608591,2360.8063113780026,73.41026649706406,8.837924948735829
287923119.32696044,1878,153145,337681,23658,2.573418085607195,4.17295476297636,6.329992593982964,2752.847475091384,55.99251553210814,9.436664756780551
1156749462.1786342,5887,196430,389720,26253,4.041377197779688,1.7916732833583686,7.308418285161993,2500.033915569608,101.75994650538078,3.4737591943708743
1645247623.1783552,5859,280785,157522,31390,1.2691053907834742,4.564462223682877,2.7484621390162127,2127.8118443603826,62.44342079467552,5.494880292457013
1062411732.2356924,7331,144914,72612,28128,1.229037196530765,2.8284408607050286,5.024809289947942,2582.237448802586,146.21958762779911,5.13905680746177
-322609379.7705515,9571,415014,275049,18489,2.0138219923112595,0.9133619211983407,8.468391382455565,2299.874268444065,78.99247626330286,5.241720986394229
-1796314680.370301,9684,257990,318615,43314,4.4732139878881725,0.6979943367990005,6.892528136485987,2034.4032084534583,135.2944203384293,3.004193449823007
-778585047.402146,8208,428387,216703,37658,0.002213907186039421,2.8823621877887695,4.700836604906687,2634.929730117744,88.76246252024593,8.508925807845754
405685636.67904794,6276,64596,290069,11852,4.506915483209674,3.8094180593122196,6.970262806132133,2858.9323493247275,82.31942498573774,2.286129944119482
1460166012.319246,3062,476788,273131,34450,0.7690351232080389,3.9075282387109107,2.064001708652139,2344.769766899874,143.51585723766212,6.225812861817255
194097719.39007995,1064,182351,81348,7551,4.95043188033741,1.3787870222064065,4.613478495083887,2390.2955472127705,86.3322572086224,7.29502710435753
-2094843326.5429072,9006,244269,245804,11411,4.77423496519234,1.0212337945608374,8.138156841667508,2891.0216829672117,89.02879086631364,3.6597555044710175
1511825457.4294531,3568,423640,313321,38243,2.4733759479564164,0.08378152246191206,2.984579084229832,2813.6088133673557,60.60917796129092,9.246801536790365
-1435464378.3441541,6463,442417,185832,26800,2.5636012390631406,3.395995756005847,2.6736535680167592,2714.9528235517773,117.04466652825093,8.708393656198345
569877014.5643793,3027,188155,344923,15403,2.4077467013792715,0.3828412921676949,9.557367939247882,2248.797063753148,78.88394144775134,5.768669835871402
630964976.3177775,3695,170674,333780,12239,3.177218228297613,2.103806008829629,2.8890786662760766,2910.2166549666445,108.56041678395073,5.28919145872111
-1588566506.151902,6258,432451,131889,11710,0.45360851117465517,3.0084108200914805,3.3482672168515126,2154.415757539213,109.13517040532095,3.8925434016888003
2035306815.2753654,6618,307529,103551,26384,0.16308974170783253,4.685544724598385,9.726543450139042,2626.7705194172217,121.9199695595767,7.839945797159709
-2047468237.1885235,7736,290469,454772,26038,0.2885146420794943,1.5590106847788432,7.612377132385231,2028.8011805465187,124.52414861724412,3.053950397055713
641660611.9560913,1391,460987,470814,45846,2.221826746207572,1.248860812232599,7.296368797211754,2643.7198063249457,101.44524344015394,7.441902030750264
-1033567397.8209872,6892,473191,192635,27447,1.377739696097417,3.2708007714304923,8.676337454691232,2277.14435187336,83.09919476034031,8.739655888947308
-2065166486.6545067,4561,488864,96819,7285,3.110197811854969,3.096195160267908,2.0424077401311482,2449.67697718372,133.7450894834734,3.8277726073361897
-2091195777.6566687,7184,306713,385914,42991,4.962211446873895,1.6605489165406229,7.353606129220065,2345.264552057053,80.98656494084847,8.93141922319005
2015116519.1357577,4099,491501,470182,18521,1.9316158653823297,4.640509177548933,5.53319748395415,2172.75675624621,100.75090944693315,2.2665855955160676
502894011.2478757,7278,69063,262781,11971,2.8692062705225667,4.224311637448164,8.462355762557259,2621.980790093874,90.12525832037281,9.302299083092203
1105070589.7652884,9392,117642,208059,34139,2.0780194795366773,1.1199127293254056,5.573275467986749,2881.9755551406074,135.5078385969688,2.946897822810384
575310654.0957788,4104,140093,390858,24909,4.236358338609297,1.1957127271726158,6.582172188420209,2959.0842422824035,93.19185311458287,7.166073423504261
-2099570917.4167407,8215,267215,239420,16531,4.5111820173111905,2.561501734435403,5.299679137595824,2192.3463631539153,88.60991888374843,4.0006597513115345
1660792699.1046553,3454,480815,74596,19721,4.3867780610263,3.8678605086536018,5.303430312002597,2717.3727740629733,118.98236928976374,8.69241912935691
-1965524324.5187182,9996,232992,476390,24206,4.871861193396288,0.22020189694232195,7.911729802556484,2664.3393666056822,110.24411098614428,6.098402887323732
782357260.7591742,3731,209601,376250,42711,0.13759592570207646,3.466675768673533,6.657097605825549,2343.3777895745725,60.72468334958461,3.081929529972011
786922667.2085181,9154,85954,109182,11530,4.199080810727655,3.241179486910485,6.699368814484694,2019.099199353726,100.81688063439631,6.5679325706078275
471881925.10722154,6056,77856,399307,16116,3.7588608651954662,1.157400479564941,5.052542354483732,2689.7912473128663,123.54783883332476,5.263060881575865
479289303.08053184,9110,52573,351454,5258,1.1434720470018238,3.406765066206744,5.779985467037748,2945.4948605595,149.20747645913562,7.291582532904809
413541948.78560364,4840,85367,368232,5282,4.781600466937638,4.700915956260413,7.711458995843086,2632.1201219156515,112.91468339703192,9.055226278107675
583828885.6386305,2028,287804,178803,18937,0.7408896411497273,0.2339292248588426,8.433468272007264,2435.292724187634,87.02930664413178,5.275113049467348
-842241114.8150539,8385,411752,189978,6898,3.397749635669542,1.5982602764603127,7.269052619296415,2525.1538941116282,72.61515998021184,4.319045436270877
560465081.1637186,1502,372918,349058,9135,1.1244510840795625,2.190883583331776,9.316656899611148,2199.6288076599176,137.28302341533202,2.1161207562208704
583792045.3658507,7910,73752,422494,11629,2.1569032438703735,4.496301794623448,8.382916793324808,2750.5441637537374,131.45652121135026,6.598712302878999
-1380298778.8699667,7938,367173,95379,48936,3.5957994847228445,4.811307233045784,6.056774108285666,2746.4198300098487,73.39228207793849,5.218198139451468
1091051930.5034614,5488,198757,295900,24584,2.8166232101652335,2.2205762324816614,7.042654653793631,2145.517300387425,70.06320901465735,4.99719375211863
533848702.80415195,1206,442426,308517,28551,2.1375091566405584,3.7501420607109557,9.336774492290765,2877.9783824996593,121.51367768111756,3.4634825702737
-2062746317.618007,6134,363837,480866,38380,1.6316921546599361,2.658305118822415,6.572512398187525,2269.189739473305,81.49520619187595,5.4404427615301945
1163809066.7099295,6977,166739,490097,22071,4.198298278543952,2.6889146737068828,8.423262531818477,2982.2560609366146,80.63987983619577,9.875535628666945
-1084387673.5588589,8721,368105,358557,25074,0.7190717515740686,1.390497575331782,7.199294532309883,2382.9030140372456,65.22902470676553,4.382033229377955
-1980655846.7187474,8035,288009,187084,30188,2.1505143826490003,1.0847812293193977,5.9674272495441985,2177.8840587345,76.39755197098299,6.797635307264802
760399859.1236137,2484,306028,231187,7307,4.518787858875711,1.4400267296202056,3.176543758738178,2351.720111345652,92.75075575926496,8.211895050525335
-2009503518.3739657,8858,257980,319295,44901,4.229247752299838,2.7816400362853964,4.833977675215853,2440.180328697193,123.28383372724156,7.993262585412253
571306214.448218,1863,306609,107716,16205,2.0047088123652337,0.14577593011044498,9.70968542350344,2069.3077730382947,83.63080944137498,4.630194299940726
1663533003.9202597,3790,438822,405891,10906,3.8155418180065412,4.536244721782029,6.9198884494534,2578.2183812232897,82.86043394798426,6.886880668134803
-1043526697.8231335,8408,386676,273725,7591,4.115804153544296,0.7814185477488811,6.079558423050907,2597.6324398689003,78.49132525524358,8.970117482161257
-449950985.3062475,9755,394138,217450,20149,4.444437120018149,1.1004433843569328,9.396609629754046,2738.930455349472,97.8283667511043,2.1235794218646236
-2042409277.8448286,6116,368277,223724,49918,2.72252884524614,2.591380882238232,6.2786060293370385,2029.1698922907433,68.06366979413153,5.485874854746461
-1673777291.3005204,7019,373412,253502,44951,1.022304430273559,3.5505738316863966,5.7347426657566265,2541.23821443383,98.56307340321256,3.794187345935242
1327549010.6269422,2757,481459,194539,30150,1.2765453825196582,0.4786452737219865,7.833797696351847,2052.9074332706646,120.41755561946898,5.109058323190712
2044961856.314416,8574,238456,474226,36852,1.478473370208021,1.5884734877358109,7.4139905708789,2701.1442199666535,52.97905040326222,5.327916863801933
602235439.1817306,7374,81653,171999,47870,2.9690124040480774,4.8433730278717855,2.7384400756758946,2055.7279857009844,50.97793803057618,7.973367718293096
1639558737.7720265,7892,207729,164793,6283,0.1640481206430422,1.3117148339047286,5.241774471167091,2911.7278483416326,57.51229101545092,2.750574979163545
1294385909.5498,2678,483168,497907,38691,3.1802123438998415,1.5652507253157344,5.252638985376267,2702.0825668844964,103.5660061728112,6.100671225060084
1974626653.9134307,4242,465396,420321,6125,1.82177119214116,4.182492453090168,4.4040206371901025,2507.3897650851573,135.44550831854036,6.513558334389963
1569706782.6561866,5636,278504,62289,6529,1.4762090124482108,0.25107215845227626,5.655641339370278,2441.503923281175,50.48844660202519,5.953260828414435
353993044.04525965,2059,171829,226048,31170,4.397482853640632,2.323065844044854,4.7179665795442975,2130.6726304132626,143.6661304584681,7.854986024501761
1368008405.5647056,7668,178377,224668,13438,2.3000119779039947,1.8980838222583514,2.7941094052406483,2290.999389564663,60.627851157053584,5.070330047254779
215036932.82822388,4157,51622,466387,25095,0.4752652276634639,1.5829337995432557,4.71129838547213,2868.9591050208965,134.19835280582262,9.559736509120608
683161088.671136,6915,98756,281513,21154,4.133733840131235,1.4284979702238227,1.6504925281585894,2904.452811562494,98.28547649829468,5.854427540311531
335654104.23658633,3693,90809,307368,13004,0.238206287182533,0.456870524302046,6.182072764969704,2000.747708370531,115.9357387278844,6.5697112769183805
308860860.70967704,4627,66725,136365,14752,3.6337461208409834,1.5741291467582441,8.682890940470006,2594.136391477551,101.06829844471824,8.604246586773996
1564153703.191166,6450,242468,280662,48360,3.8695311088533257,0.21526201357834285,7.527583759190997,2719.3006090251138,97.70482251793547,4.20188884744898
269961916.7239304,2663,101226,426158,31819,1.763013029644291,3.9048193182221764,4.243546360487001,2618.7469824576065,133.48994283643913,2.6016162301024197
864937514.7074119,6592,131182,225211,41632,4.1239392813889335,1.9911389697900583,1.7836408501957737,2081.679764866354,125.58863795678164,7.66227182689986
666542156.5838668,8392,79402,229785,31515,2.5782970292822673,2.2195191615995578,2.819344593027437,2217.7248987989024,98.34022365230041,5.864094844387029
125576500.63797203,2306,54263,472950,29217,2.316468266363984,4.467972932250658,5.909413064453521,2250.340267381386,61.16359293960616,9.172034007671957
-2136291282.9773183,7776,277595,122588,28172,0.22701640734346273,3.290274919306104,2.8635137504472956,2831.7246313050896,61.54029593144081,9.861440389779473
1564383832.7743082,6864,227900,113646,37994,1.4501459682445295,0.040295516710598944,5.895758001564707,2463.1994363089207,130.15394607190754,5.1928748045978335
835198357.9884468,8526,97924,315798,20036,4.655049854426499,4.715874114806425,3.0843912228750905,2486.828211941237,102.93906213475334,5.323512130077287
-469636405.9968972,9901,386326,330887,16739,1.9591198164175,1.1857223298885562,8.640314825284655,2934.8930465545086,98.15891402193625,5.2637008176458115
1802776809.6991231,6575,274137,360512,37220,2.7335026027838416,0.5380709237992942,4.575443255564137,2637.0858888547154,118.05668413607151,4.596432877847409
-1324341369.4123418,6530,454880,271097,14587,2.660108394921259,3.8406408919044113,3.2099556335004196,2898.667701552664,135.88415834142603,8.25349678213118
1883288127.558726,5413,347881,255244,49517,2.9521554491134667,2.502386579333591,8.310935622223553,2456.508855341533,112.88731444133052,8.07196609992582
1963600839.3308315,4748,413476,449657,35129,0.30665477821641307,2.1688528300900876,4.085550683249057,2149.4362585182944,126.2847902346479,5.829158964404199
668205880.0435709,1663,401707,169735,5645,1.8108812739936413,1.2475153984137088,2.0033891905490373,2929.9355940740857,126.52705241169569,2.35728973103119
631086390.3681018,2998,210445,205683,35930,3.6156413694127707,2.737357449311593,6.133685422632775,2458.7051156675384,85.62614487929591,4.476474412104587
1956329168.0925148,8994,217469,432035,21299,1.0028012553649146,1.3719230260129374,6.234077839941898,2181.631421878822,77.40831956409957,4.3384243724387
1099719197.065381,2495,440719,157971,35090,1.0178918877318022,4.507915026435338,7.432261077121607,2302.395740303922,130.11640671751587,8.488697969602068
651538111.5314139,4304,151371,62149,26953,0.05045303344512364,1.0760223986659638,3.16197489887547,2050.802589688942,87.71787917842435,2.700604587329398
422904326.58566165,4763,88709,412246,31475,2.1874096330410486,4.4217757522787675,4.993942051830206,2468.300591456385,140.33360065227052,8.445403032341634
1509690880.9917622,6232,242192,371333,23888,4.41367190336711,2.7970271286367847,3.541311271383906,2853.1281719102367,56.969069673011965,7.353469217593144
571761885.4121467,2853,200322,288976,48732,0.25950471793654506,4.142440669476205,1.728583625041193,2933.5804560066895,55.821751207533964,7.859531673043594
540286480.43557,7585,71172,464891,21087,0.9555935474800131,3.564229979304775,8.889524443143024,2932.6022075036435,142.70041601014083,5.457705500680188
141393554.04398414,2291,61555,383175,14346,1.5504226917137753,3.483475557183743,7.5598282403950705,2125.2300256287467,114.84549141814348,7.437806368014066
473196891.1480664,4581,103276,92668,5587,3.6586236828210645,1.6217290384752787,3.713167535129206,2382.053882511057,87.95993564483322,6.872231557655327
919927828.8159401,8554,107492,456889,17763,3.2031779640129328,1.1694846573610174,6.394356935847877,2028.2287596507065,125.50604148161828,8.151841561829036
1938226939.8783424,8280,234074,138204,46945,2.0797195229092753,1.0544311384039406,2.811374093210252,2855.1653449714727,117.23268099936412,5.574158675746017
806897549.999829,2636,306010,261830,9079,3.7953446962918784,4.285958285297943,9.012129596161937,2358.7557620212738,103.12010468195962,5.782604999170419
1886793187.6713064,4696,401743,246501,41116,3.0481550582845096,4.1021341012951,2.034157090257193,2631.1170278922345,59.887334266265135,7.1486097819185614
462843865.5341709,1698,272320,466885,25215,4.480203998286095,2.2028676400615366,1.034534309570208,2714.8984380772886,131.21795872927515,2.8646199493311064
-1609990636.3131974,5737,467978,215140,30817,4.090133745693465,0.662023067482273,5.51807377965264,2429.8446697431555,136.60231906806246,5.489955586914538
113421734.46011893,1854,61046,269861,29765,1.2640680304460028,1.9112612598872918,6.248150411075824,2306.442336550243,67.2168688552649,9.775606762078445
-1746566172.7009416,9164,278071,190507,35112,1.3571928881710011,3.096717270684557,6.210687882662239,2962.2129101159444,135.05116519770667,2.300418560480365
-1359648523.6444871,6855,428165,275160,30556,0.6267823789619281,2.2720157723997643,1.4906073469404366,2964.4882250238543,137.7847311016564,4.5280377829311504
-333856573.5458135,8392,471985,233321,23099,1.6848236285872824,3.900946342414975,3.826394262265892,2289.436368030022,104.9428612288516,4.512878552714966
1764408875.6966634,7528,234374,87384,48553,4.9977195935954715,4.988114111256927,5.492790521571987,2479.625096744458,115.6179036222687,7.067712953886181
-1380522630.7121413,6249,466366,131929,11450,2.028755843075305,0.9556604422444842,2.949212670645168,2972.8441586600225,88.22373200144915,2.846402875393119
1956929420.764891,6172,316997,440103,18230,1.102442173445532,2.2982540982978623,8.853632969373066,2004.8684076555032,78.1791647509266,7.028352247030889
462720968.36492366,2707,170900,126153,34009,3.812414422377765,2.15491950960411,1.7839836051529063,2412.6782483791494,122.19831469516448,2.7603219252129554
-1136821048.7358422,6791,465008,285128,10433,2.71235501731328,1.5224626637447543,5.3864599750483855,2100.4575496809684,136.1875149015808,2.759629179346648
713247144.7790246,6535,109129,125388,38866,0.7480072476347627,0.9904775836014479,7.222744517618368,2509.157965562603,115.40775529557476,7.825466857507858
1702775373.6482651,5931,287091,81401,44864,1.9034484058043288,0.3284605824482961,3.355759901210342,2024.6699545404872,101.15906106465492,4.593081390662371
1152762142.8454125,4510,255550,252903,23710,2.0723485776967165,4.435596586118492,6.618166632977664,2406.898431390628,65.89247668441716,9.819383581709982
354604689.4132643,1202,294883,169503,16439,3.769148502846093,2.099243488431588,8.46446635128137,2220.699074785335,55.345871260481815,2.2988234914844394
856668703.015821,5218,164130,282601,46855,0.10335684445952231,2.4844775925002445,2.713032775855428,2533.3083624587407,94.56917902467464,5.560853309743953
437264023.83872414,9958,475203,177834,21021,1.3450982339915525,4.584710241004579,9.254985326423766,2995.9936491006997,54.934956369742125,2.905087501392189
1061288216.207076,5389,196922,84084,11416,2.58798150657761,3.8814523875797393,5.9820267939612215,2800.5361051267478,106.9334631907225,4.811031734064869
1515168653.239403,3327,455328,301459,11980,1.3442337122642167,0.6525063205859211,3.6930880387095453,2845.6420916244215,88.27291913177713,9.985779604872405
1546928480.0261648,9004,171789,160641,23058,3.1421702370949944,2.827099838038712,4.877724478440436,2635.264987359081,125.71891196819695,9.110740093908255
806507151.307777,3931,205130,155111,16101,2.409337396373083,2.2112613825977956,3.8097269540774916,2041.5598482722585,80.56484968361835,2.3865952708431752
1988375904.269292,8777,226492,499042,45718,1.808551274297903,3.986055362893814,7.526000439399845,2206.7976760441443,109.29827009674321,6.506046750605467
106846400.11641835,1197,88890,479667,37602,4.746043134352561,3.621162738059746,8.166705970736189,2925.064556447055,103.76835217551005,7.182578438595486
942814699.7988209,8125,116017,188299,14122,3.160797495932287,3.45202860955536,8.49643653086795,2366.1131179287513,50.47124255222412,3.6762769916010054
669339231.4904765,2930,228376,212982,17576,0.6497068613397061,1.7027241773994843,9.87191424627167,2103.6367264807955,57.238939826431036,3.160844587171602
1559685417.2603025,7287,213993,348185,32516,2.8004584872169773,4.024818651996273,8.121558632470151,2702.405365866202,79.03682124860205,9.235049077324188
1789816848.352628,9800,182596,401064,27433,3.903659266004505,0.2619564779743061,6.412456636197071,2299.457723934255,138.2235081020765,9.750531531867013
794913619.2297097,5282,150424,377825,6089,3.5424484874639868,0.7981245071608362,4.052982685526054,2268.8569129041716,64.70149548997786,9.935142858557136
1149016254.3088727,3511,327192,284386,42346,0.8604461464762969,1.6781163648895587,5.901359038396745,2997.9774555582603,121.08943304605417,8.318094189877076
793927072.5518143,1659,478327,393715,14127,4.862099995200516,0.3840372053464064,1.3696135551136488,2858.1389250266543,147.33665661522872,7.308016555242057
834751123.1062665,3811,218976,246553,15487,2.24406822873303,1.174971387673458,7.703425679769218,2407.937818367841,129.0567552691155,4.765842017543983
-1322239584.7749224,8098,367056,310337,5155,0.7951250187013065,4.150754914989591,5.013599905828916,2980.2612078164993,74.2945361687044,3.3711864985980196
