Profit,Customers,Loan_Portfolio,Deposit_Portfolio,Operating_Expenses,GDP_Growth,Inflation,Interest_Rate,Stock_Index,Consumer_Confidence,Unemployment
191465992.06280842,1189.0,160687.0,418452.0,11893.0,4.879260397312673,4.477616142481002,2.463552454104022,2460.7787680327256,148.99602323899452,7.891553884997783
1494388113.368312,3734.0,400083.0,495299.0,19373.0,2.5815017415059764,1.9460083936708155,,2206.3337184057928,82.2353844974723,9.474936118152119
1847884905.7809517,4005.0,461357.0,156081.0,8436.0,1.6147823647062298,0.0541882574014918,8.402835186308522,2364.2698610480757,130.9874445854635,9.40454810325421
1479287470.2235816,5658.0,261428.0,139045.0,13754.0,3.9759309738435182,4.5269098820963185,9.548199219627316,2503.4172708548567,75.46406547637639,5.606714971233057
451962139.2971263,2899.0,155878.0,84698.0,15677.0,1.354161256310371,0.4564333839306678,7.531475575495239,2690.3948286293653,,2.905904366726042
-2085271179.8559659,8734.0,252982.0,160078.0,,2.1948571035281805,1.5965681879520743,6.520736763422109,2039.312139841099,126.02278598896865,9.878729591698676
1132193339.356309,2267.0,499260.0,392767.0,24738.0,0.3922819067113298,4.750309835254025,4.76418732661557,,109.56387406078443,8.711184691567473
627706640.786361,2528.0,248286.0,72671.0,35746.0,0.12675371707728755,4.7530357346877805,9.39455635018612,2627.900389490908,97.15761885501584,2.9973014496261348
1362686307.101382,,299002.0,468400.0,37352.0,,,8.794575005503674,2081.759031948872,,9.366735060938979
1469300118.760225,4890.0,300396.0,405528.0,44790.0,4.1799006025610295,3.159186060848996,1.4069680309557047,,,8.959170896497026
2114617816.7152092,9838.0,214899.0,485323.0,46919.0,3.47987103046849,,1.2373027704752682,2920.872400531813,142.9529144247826,6.150704457008577
-1104502366.489292,6393.0,,,10600.0,,1.4660538584903227,4.388170301902447,,133.0619407787729,6.730203485959434
-625178885.6164567,9792.0,374767.0,101663.0,34124.0,0.8664716003542289,1.6433227268495798,8.294979977036496,2276.8776481472037,146.50269106665127,5.192021630961042
-638757176.8373537,9433.0,387594.0,65708.0,,0.7821852133554302,3.362592280385192,9.8854851638345,2806.201279793061,62.42972234855447,2.4380931105762507
-841988740.7019792,,405570.0,404050.0,,1.2512144908229765,3.7618726471884,2.3537520199317536,2748.2596903836584,123.08674752036443,4.681577933167207
1553470522.8810325,3612.0,429989.0,361955.0,14007.0,2.7461333235306022,,6.347176438169216,2184.521019356377,143.83404568210378,8.422827588784092
-551617444.5135142,8041.0,465515.0,183883.0,42410.0,3.5729796135003116,3.9480907139727694,,2209.3493233367103,68.12330661656601,
677409197.9674891,7235.0,93585.0,368394.0,49080.0,,0.45603051524345184,9.72922958033143,2370.472102791382,56.649626736677746,4.6679933735291534
-1561848271.0011406,6486.0,421369.0,162547.0,45447.0,1.3996694847297142,2.472101523512907,8.579070308221379,2484.5229851910212,124.11206492900591,5.1853495487275465
924068246.7958394,8099.0,114044.0,436393.0,13208.0,4.77432640331597,0.2877938000832214,8.54495834240024,2618.2547715302962,107.4473113179912,6.299164823503383
,1775.0,485773.0,84754.0,23589.0,3.6894845834788423,2.7476444116186776,5.218238438154732,,134.1828776758272,
247186442.02838755,9226.0,,276814.0,48484.0,,2.207652506866885,4.733375521038987,2462.534716133148,,4.77076795492769
662744634.2642553,4152.0,159556.0,287714.0,22453.0,3.058603731171761,4.438520913791499,3.4606636473763563,2747.4709381337566,129.52673118598904,4.7756256151698215
136364769.58597004,2585.0,52693.0,192483.0,41212.0,2.0980003121389497,1.7545750627603933,,2036.6832028905978,70.16273200477445,7.900009984877987
2013930789.5783038,4943.0,407403.0,183983.0,48525.0,1.2386549475057873,0.5853350821380293,8.782501386295479,2252.436944344021,66.36559428657046,
-1785495945.831604,,293307.0,264835.0,37635.0,1.779863393256308,0.7149584102641793,8.316109082170698,2713.3495858845527,66.4265797930993,3.7968385835198557
1019623226.4505507,4073.0,250235.0,451896.0,38828.0,3.7892305523218455,3.8075531585873614,9.997459059575176,2895.2068376871994,131.45747202313822,5.619516129061547
153586515.93751872,2021.0,,134896.0,23711.0,0.07196744314877934,3.0910903165813055,9.969731533665149,2511.677442115666,116.51972206962002,3.126856163038399
-1911412934.07593,4843.0,492141.0,,8420.0,0.5803632025345812,0.5056133806139512,5.998885350423647,2532.113485265316,102.30654247691193,3.4110958920497865
75333625.4966836,,486157.0,269686.0,36216.0,0.23001321010876374,0.42053403057498717,7.9208867366245945,2107.172011339776,85.88304841235025,5.986942181915838
1597889036.569636,7873.0,,412833.0,5301.0,,3.5048456572955997,9.502891568941852,2447.4123668234547,137.72005408131082,5.351403596036383
,6675.0,68047.0,323255.0,5699.0,4.277302920055036,0.36381503182096764,8.646826516096702,2532.617266455023,89.24451074226354,9.3187672085448
393053905.37757385,1161.0,338249.0,349648.0,5190.0,3.5182892969001185,4.1093002964517815,3.226132915688779,2242.4705036347295,131.65994394715773,4.899151192933065
666352229.5550375,,125766.0,182874.0,,2.370869145436626,3.531211135782481,5.054897217790842,2269.243230949381,93.91349085702184,6.644706802224348
915571251.8621424,1995.0,458923.0,58155.0,,0.4891708032550074,0.4067439032094988,2.162434736363455,2377.2841631046226,87.69444294249075,
-280483000.2343065,8629.0,465192.0,351528.0,11102.0,2.4580793755841617,0.4241885704259596,9.586459245328502,2020.0711977777264,96.26797856696064,
190434500.15252554,2016.0,94262.0,424705.0,24778.0,,4.933197892505877,6.455571710057921,2322.079165583178,80.13778741641421,7.308298976133685
-416831547.0104914,8869.0,437261.0,97254.0,31641.0,0.8660093495500759,1.8713539787806015,3.0577852495311646,2211.448006996545,124.76093801762511,3.4242877349580114
-1795761530.9869468,7439.0,335920.0,334062.0,39584.0,2.169258246189865,1.8532107353344545,7.045306159652711,,100.27203900924792,9.68856253975564
1877663997.1744242,8892.0,211152.0,135981.0,37745.0,1.9925236719868673,4.063997836287513,,2119.7621318192514,73.22126951468172,3.1893018220249036
,7863.0,178376.0,80306.0,28093.0,3.0792504902610824,4.736242886919293,4.223464462295564,2890.527280739895,139.95745732745684,5.31699298981619
1675047586.1712863,8916.0,187848.0,197718.0,5569.0,3.175468254338219,4.930005319114354,2.022018329796661,,88.38912213732114,2.682797344629151
1360935862.4450417,,142787.0,,43210.0,0.2265200488602226,3.766890926294708,7.044158760335196,2679.1023191444897,104.35528611139887,9.974994014767578
334320570.3637593,1878.0,177948.0,170975.0,39663.0,1.873063073132356,,5.68276930813414,2789.171238607338,140.6472110964547,6.017560082649941
618598898.6052498,,105016.0,408745.0,,3.1292995785711817,0.4175035834933438,7.950865525620754,2498.442198929057,112.42379959139922,6.76308013856035
-1642509395.009407,5859.0,452690.0,157512.0,12455.0,2.5156812929004384,3.885734579637184,,2086.9202880874236,61.68980407083641,
527722515.34596646,7331.0,71959.0,197443.0,9014.0,4.282449205941611,2.792021248679025,8.669633502866862,2537.1065418185476,143.9832123613475,7.999683763193422
1786377949.5509388,9571.0,186602.0,423616.0,16093.0,3.293468158094725,2.1211100462348815,5.9671615489703695,,112.77080530714179,3.679244744764686
-1622717684.6492846,9684.0,275928.0,183121.0,23070.0,0.8146721354071484,4.53177192547368,6.0484417438184765,2745.43947418433,83.49056146570861,9.18443431552571
-755133942.8530772,8208.0,431245.0,212688.0,40777.0,,0.5559874115307567,,2431.6595462296796,63.927207266338726,3.6411171238560573
1982934768.1507523,6276.0,315892.0,415871.0,21538.0,3.212096391031578,2.4631255214542955,4.631345795911574,2127.580302795564,129.4025189270296,3.5255017653093326
853411411.0953223,3062.0,278576.0,425037.0,15729.0,0.13255655270810907,0.056768223837095344,2.2061370560557667,2283.7759057987246,112.00727559285136,2.292397342784759
,1064.0,63545.0,333076.0,39177.0,2.9288779063673163,2.3433032099706312,1.2590440868200508,2363.082296398635,103.34610919763216,5.776535560879994
-333936699.9911323,9006.0,439803.0,,5784.0,4.701151207124788,0.28151637840918675,7.796235301062571,2645.917241331601,139.38925830509578,6.518729066100931
770421919.0581102,3568.0,,341999.0,32751.0,2.877370889379395,0.5940895813403596,6.582785962181182,2570.778304668912,128.8597211224531,2.525669115426819
,6463.0,385674.0,242506.0,45864.0,1.9408496310326095,0.5876312338855244,7.336717912893012,2356.096725897846,65.16748797327512,8.204220933560084
1228238739.681975,3027.0,405701.0,224088.0,45328.0,3.216441092211766,3.246051510580318,2.9166774535801965,2986.51524879298,81.17220677955483,5.626310677984221
410771142.17977905,3695.0,111087.0,319544.0,17533.0,2.2912644524575834,3.7302243963271167,2.2273432802809277,,74.84891398144657,6.19512215462064
744087960.3194894,6258.0,118840.0,430002.0,45111.0,2.728083946579675,2.916843825485798,1.1309019910109375,2237.2267917359945,124.3946292572677,5.526101975505825
1114989594.256137,6618.0,168451.0,,44974.0,4.707324043882625,4.810862742372709,4.155288029259372,2101.782472620404,53.35324347357794,5.206104487002608
-445477102.7431402,7736.0,497600.0,,10801.0,,1.8743528976185204,6.309259181691698,2152.859139184332,106.98896848713164,6.477122650465743
505613050.1969653,1391.0,363149.0,494623.0,24190.0,4.805952819119571,1.4285604314093037,4.530196405897591,2245.9577283845083,,3.2419219674457
-919245614.9045113,6892.0,489792.0,116690.0,43754.0,4.526753209780319,,4.937274298213562,2160.6813732595556,137.67656367617496,3.455425043962169
407561190.6465509,4561.0,,54499.0,34592.0,0.9789556739464822,1.117979192597263,9.137428250443735,2186.567024051306,84.20817487159076,8.894284968108138
1746293846.3547568,7184.0,243075.0,56295.0,15647.0,0.3468065043758273,4.816112697203057,4.134299203209704,2285.095168693847,132.12573046720127,
1083717553.2597265,4099.0,264283.0,433029.0,13716.0,0.5038900068871333,0.06077237344908171,5.625905402438297,2173.373595294755,61.063173695520724,
-1638979615.748684,7278.0,364877.0,438215.0,28355.0,0.09110912825774864,4.849394133538195,8.052877114670288,2896.765424626425,134.6452291734518,4.16595738514843
1083412961.5737162,,115318.0,371184.0,27009.0,0.472214803779642,0.21579955975288057,4.568885040891431,2080.2337456616424,62.74886623319824,7.151996345912126
1194664145.5007153,,291025.0,,29376.0,3.4150338670817844,4.455715568490356,6.598780302050861,2524.511389570255,89.72872905603673,5.269873368784771
,8215.0,466880.0,472515.0,9780.0,0.35594324230114494,2.6385055454314994,8.761273378720706,2410.3968269896613,129.72953657795534,2.203090845282759
404901694.0157512,3454.0,117172.0,193946.0,7368.0,1.5948781514688064,,9.54568561291878,2982.3786169086065,64.99174273487738,3.249220778929523
-1628740436.6807566,9996.0,266688.0,428480.0,17039.0,4.2243765548472725,,,2112.038902168052,72.92513952326415,7.72777783077918
,3731.0,306951.0,82711.0,11655.0,0.11635967867912933,2.7692714220066037,9.339288626453449,2397.8555990457417,122.22525683930662,7.271391535281211
1311713472.9094172,9154.0,143264.0,317683.0,45941.0,4.072342412944679,4.846512678095495,5.429046637715844,2969.470433275369,122.00365365460743,2.216767940027868
